Product_name,Product ID,Review Text,Rating,Reviews_token,Sentiment_Score,compound,vader_lexicon_Sentiment
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Camera and battery backup User interface not good are much better in samsung mobile Performance very good Better than samsung mobile at the same price ,5,"['camera', 'battery', 'backup', 'user', 'interface', 'good', 'much', 'better', 'samsung', 'mobile', 'performance', 'good', 'better', 'samsung', 'mobile', 'price']","{'neg': 0.151, 'neu': 0.659, 'pos': 0.191, 'compound': 0.3108}",0.3108,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Battery is getting drain very fast ,3,"['battery', 'getting', 'drain', 'fast']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Awesome ,5,['awesome'],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Excellent,5,['excellent'],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Very good,5,['good'],"{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.4927}",0.4927,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Nice product and the camera is good I loved it,5,"['nice', 'product', 'camera', 'good', 'loved']","{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.8625}",0.8625,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Good Phone,5,"['good', 'phone']","{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Overall good buy of budget phone Pros 1 Budget Price 2 Good Performance 4 Battery life is good 3 Fast Charging Cons Average Camera Quality  Didn t look like a 108 MP Camera Display  Screen brightness looks low as compared to other phones,4,"['overall', 'good', 'buy', 'budget', 'phone', 'pros', '1', 'budget', 'price', '2', 'good', 'performance', '4', 'battery', 'life', 'good', '3', 'fast', 'charging', 'cons', 'average', 'camera', 'quality', 'look', 'like', '108', 'mp', 'camera', 'display', 'screen', 'brightness', 'looks', 'low', 'compared', 'phones']","{'neg': 0.045, 'neu': 0.661, 'pos': 0.294, 'compound': 0.8934}",0.8934,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Amazing phone value for money battery amazing Camera amazing video quality amazing,4,"['amazing', 'phone', 'value', 'money', 'battery', 'amazing', 'camera', 'amazing', 'video', 'quality', 'amazing']","{'neg': 0.0, 'neu': 0.285, 'pos': 0.715, 'compound': 0.9559}",0.9559,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Nice hai,5,"['nice', 'hai']","{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Very very nice picture very nice mobile,5,"['nice', 'picture', 'nice', 'mobile']","{'neg': 0.0, 'neu': 0.426, 'pos': 0.574, 'compound': 0.7745}",0.7745,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Nice phone under 11k budget Cam 5 5 Performance 5 5 Battery 5 5 Heating issue in heavy task and charging Display 5 5 Overall good,5,"['nice', 'phone', '11k', 'budget', 'cam', '5', '5', 'performance', '5', '5', 'battery', '5', '5', 'heating', 'issue', 'heavy', 'task', 'charging', 'display', '5', '5', 'overall', 'good']","{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.6908}",0.6908,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Nice mobile,5,"['nice', 'mobile']","{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Very good mobile but brightness low from other mobile,5,"['good', 'mobile', 'brightness', 'low', 'mobile']","{'neg': 0.187, 'neu': 0.424, 'pos': 0.389, 'compound': 0.4304}",0.4304,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Battery performance is very poor ,3,"['battery', 'performance', 'poor']","{'neg': 0.459, 'neu': 0.541, 'pos': 0.0, 'compound': -0.5256}",-0.5256,Negative
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,This phone offers excellent value for the price I like it The camera is a standout feature capturing clear and vibrant photos Overall a solid device,5,"['phone', 'offers', 'excellent', 'value', 'price', 'like', 'camera', 'standout', 'feature', 'capturing', 'clear', 'vibrant', 'photos', 'overall', 'solid', 'device']","{'neg': 0.0, 'neu': 0.512, 'pos': 0.488, 'compound': 0.9349}",0.9349,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Affordable phone with good features Needed to upgrade to 5G phone and ordered it Was offered best price and fast delivery in 2 days Very satisfied with this purchase ,5,"['affordable', 'phone', 'good', 'features', 'needed', 'upgrade', '5g', 'phone', 'ordered', 'offered', 'best', 'price', 'fast', 'delivery', '2', 'days', 'satisfied', 'purchase']","{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.8805}",0.8805,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Very comfy and stylish phone camera design is osm display quality is good worth at this price  ,4,"['comfy', 'stylish', 'phone', 'camera', 'design', 'osm', 'display', 'quality', 'good', 'worth', 'price']","{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.5859}",0.5859,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,I brought this mobile at 11k it has good looking big device In this price range you have better performance mobile phone are available but if you want IR blaster 108mp camera big display snapdragon processor 3 5mm headphones jack hyperos experience 33w charger including the box You definitely but it but the disadvantage is display brightness is very low while using outside Indoor is better ,4,"['brought', 'mobile', '11k', 'good', 'looking', 'big', 'device', 'price', 'range', 'better', 'performance', 'mobile', 'phone', 'available', 'want', 'ir', 'blaster', '108mp', 'camera', 'big', 'display', 'snapdragon', 'processor', '3', '5mm', 'headphones', 'jack', 'hyperos', 'experience', '33w', 'charger', 'including', 'box', 'definitely', 'disadvantage', 'display', 'brightness', 'low', 'using', 'outside', 'indoor', 'better']","{'neg': 0.086, 'neu': 0.709, 'pos': 0.205, 'compound': 0.8106}",0.8106,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Nice phone,4,"['nice', 'phone']","{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,The pretending of the the aura light is really shocks me     Camera is good Display is good Perfect all rounder phone ,4,"['pretending', 'aura', 'light', 'really', 'shocks', 'camera', 'good', 'display', 'good', 'perfect', 'rounder', 'phone']","{'neg': 0.097, 'neu': 0.537, 'pos': 0.366, 'compound': 0.791}",0.791,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Good,4,['good'],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Every thing is perfect but during charging mobile and cable are very heating problem and after 2 days mobile heat automatically,4,"['every', 'thing', 'perfect', 'charging', 'mobile', 'cable', 'heating', 'problem', '2', 'days', 'mobile', 'heat', 'automatically']","{'neg': 0.163, 'neu': 0.74, 'pos': 0.097, 'compound': -0.3854}",-0.3854,Negative
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,I have been using for 2 days so far its perfect Camera average performance is good battery is good overall it is good product for this price range Thanks Flipkart and Poco ,4,"['using', '2', 'days', 'far', 'perfect', 'camera', 'average', 'performance', 'good', 'battery', 'good', 'overall', 'good', 'product', 'price', 'range', 'thanks', 'flipkart', 'poco']","{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.9389}",0.9389,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Good,4,['good'],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Nice product by it,4,"['nice', 'product']","{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.4215,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Very nice product in low price,4,"['nice', 'product', 'low', 'price']","{'neg': 0.228, 'neu': 0.435, 'pos': 0.336, 'compound': 0.2484}",0.2484,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Not match my expection which was I expected from this phone Display Rating 4 10 camera 7 10 Battery 7 5 10 sensor 5 5 10 ,3,"['match', 'expection', 'expected', 'phone', 'display', 'rating', '4', '10', 'camera', '7', '10', 'battery', '7', '5', '10', 'sensor', '5', '5', '10']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Just ok for the price Display is not that good Once you know the basic capabilities of the camera and you can click decent pictures Battery lasts more than a day A bit laggy if you open many apps but considering the price it is acceptable ,4,"['ok', 'price', 'display', 'good', 'know', 'basic', 'capabilities', 'camera', 'click', 'decent', 'pictures', 'battery', 'lasts', 'day', 'bit', 'laggy', 'open', 'many', 'apps', 'considering', 'price', 'acceptable']","{'neg': 0.036, 'neu': 0.868, 'pos': 0.096, 'compound': 0.4305}",0.4305,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Very very good smartphone with a stylish plus design Xiaomi is a very top branded smartphone Love you Xiaomi very much ,5,"['good', 'smartphone', 'stylish', 'plus', 'design', 'xiaomi', 'top', 'branded', 'smartphone', 'love', 'xiaomi', 'much']","{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.8678}",0.8678,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Needed to upgrade to 5g phone and ordered it Was offered best price and fast delivery in 4 days Very satisfied with this purchase ,5,"['needed', 'upgrade', '5g', 'phone', 'ordered', 'offered', 'best', 'price', 'fast', 'delivery', '4', 'days', 'satisfied', 'purchase']","{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.807}",0.807,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Fantastic camera photo It was good and worth for this price Nice display no hang Better than realme,5,"['fantastic', 'camera', 'photo', 'good', 'worth', 'price', 'nice', 'display', 'hang', 'better', 'realme']","{'neg': 0.078, 'neu': 0.424, 'pos': 0.498, 'compound': 0.8979}",0.8979,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Superb mobile  Poco M6 Plus 5G is an impressive budget smartphone that offers great value for money It features a vibrant display smooth performance powered by a capable processor and 5G connectivity making it future proof for users The camera setup performs well in various conditions capturing decent photos and videos With a large battery it ensures all day usage complemented by fast charging capabilities Overall the Poco M6 Plus 5G is a solid choice for anyone seeking a reliabl  READ MORE,5,"['superb', 'mobile', 'poco', 'm6', 'plus', '5g', 'impressive', 'budget', 'smartphone', 'offers', 'great', 'value', 'money', 'features', 'vibrant', 'display', 'smooth', 'performance', 'powered', 'capable', 'processor', '5g', 'connectivity', 'making', 'future', 'proof', 'users', 'camera', 'setup', 'performs', 'well', 'various', 'conditions', 'capturing', 'decent', 'photos', 'videos', 'large', 'battery', 'ensures', 'day', 'usage', 'complemented', 'fast', 'charging', 'capabilities', 'overall', 'poco', 'm6', 'plus', '5g', 'solid', 'choice', 'anyone', 'seeking', 'reliabl', 'read']","{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.9705}",0.9705,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Great purchase  worth every penny Nice camera Video quality awesome ,5,"['great', 'purchase', 'worth', 'every', 'penny', 'nice', 'camera', 'video', 'quality', 'awesome']","{'neg': 0.0, 'neu': 0.317, 'pos': 0.683, 'compound': 0.9169}",0.9169,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Nice mobile with big screen,5,"['nice', 'mobile', 'big', 'screen']","{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}",0.4215,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Good product,5,"['good', 'product']","{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Superb performance quality in low price,5,"['superb', 'performance', 'quality', 'low', 'price']","{'neg': 0.206, 'neu': 0.392, 'pos': 0.402, 'compound': 0.4588}",0.4588,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Superb quality phone in this price range  Pros  Design Performance Camera Appearance,5,"['superb', 'quality', 'phone', 'price', 'range', 'pros', 'design', 'performance', 'camera', 'appearance']","{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.6249}",0.6249,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Good,5,['good'],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Great product And time delivery Very good mobile,5,"['great', 'product', 'time', 'delivery', 'good', 'mobile']","{'neg': 0.0, 'neu': 0.451, 'pos': 0.549, 'compound': 0.807}",0.807,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,It s really good phone Value for money I loved it ,5,"['really', 'good', 'phone', 'value', 'money', 'loved']","{'neg': 0.0, 'neu': 0.381, 'pos': 0.619, 'compound': 0.8676}",0.8676,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Very good product,5,"['good', 'product']","{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4927}",0.4927,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Nice phone i happy,5,"['nice', 'phone', 'happy']","{'neg': 0.0, 'neu': 0.133, 'pos': 0.867, 'compound': 0.7579}",0.7579,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Good,5,['good'],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,love u poco poco,5,"['love', 'u', 'poco', 'poco']","{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6369}",0.6369,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Nice phone valu for munny,5,"['nice', 'phone', 'valu', 'munny']","{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}",0.4215,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Nice moni,5,"['nice', 'moni']","{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Best phone for this budget,5,"['best', 'phone', 'budget']","{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",0.6369,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,All Good,5,['good'],"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Good product,5,"['good', 'product']","{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Good one,5,"['good', 'one']","{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Good very nice,5,"['good', 'nice']","{'neg': 0.0, 'neu': 0.143, 'pos': 0.857, 'compound': 0.7178}",0.7178,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Camera quality is superb Price is amazing Battery life is very good,5,"['camera', 'quality', 'superb', 'price', 'amazing', 'battery', 'life', 'good']","{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.902}",0.902,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Very good,5,['good'],"{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.4927}",0.4927,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,A smart bugjet phone this segmer,5,"['smart', 'bugjet', 'phone', 'segmer']","{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.4019}",0.4019,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,This mobile is fantastic in this price range with a good looking design and is very affordable ,5,"['mobile', 'fantastic', 'price', 'range', 'good', 'looking', 'design', 'affordable']","{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.7579}",0.7579,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,I just really loved this phone Quick and smooth to operate Charging of this phoneis very fast Feels premium on holding,5,"['really', 'loved', 'phone', 'quick', 'smooth', 'operate', 'charging', 'phoneis', 'fast', 'feels', 'premium', 'holding']","{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6361}",0.6361,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Design build quality,5,"['design', 'build', 'quality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Weri nice,5,"['weri', 'nice']","{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Really good phone  Quick and smooth to operate The battery life is good plus charging is very fast,5,"['really', 'good', 'phone', 'quick', 'smooth', 'operate', 'battery', 'life', 'good', 'plus', 'charging', 'fast']","{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.7496}",0.7496,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,It s a perfect phone if you re a student or requires mobile for not very complicated task Camera gaming video watching experience are all very good The performance and the battery life is pretty neat as well One has some weight that make it feels a bit premium in my opinion ,5,"['perfect', 'phone', 'student', 'requires', 'mobile', 'complicated', 'task', 'camera', 'gaming', 'video', 'watching', 'experience', 'good', 'performance', 'battery', 'life', 'pretty', 'neat', 'well', 'one', 'weight', 'make', 'feels', 'bit', 'premium', 'opinion']","{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.9348}",0.9348,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Amazing phone Loved how sleek and impressive the phone looks Great performance Surely recommended ,5,"['amazing', 'phone', 'loved', 'sleek', 'impressive', 'phone', 'looks', 'great', 'performance', 'surely', 'recommended']","{'neg': 0.0, 'neu': 0.288, 'pos': 0.712, 'compound': 0.9628}",0.9628,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Lovely Phone,5,"['lovely', 'phone']","{'neg': 0.0, 'neu': 0.208, 'pos': 0.792, 'compound': 0.5859}",0.5859,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Nice Phone,5,"['nice', 'phone']","{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Nice phone,5,"['nice', 'phone']","{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,If price is considered than this is best spec u can get But wait not only specs Software experience is also clean and smooth cherry on top is vegan leather ,5,"['price', 'considered', 'best', 'spec', 'u', 'get', 'wait', 'specs', 'software', 'experience', 'also', 'clean', 'smooth', 'cherry', 'top', 'vegan', 'leather']","{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.81}",0.81,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Osm,5,['osm'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Very good product,5,"['good', 'product']","{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4927}",0.4927,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Mobile Phone design and performance is top notch Moto g45 5g is the one of the best mobile in under Rs 10000 budget Phone specs and optimization is very good I highly recommend a mobile phone for this 10k budget ,5,"['mobile', 'phone', 'design', 'performance', 'top', 'notch', 'moto', 'g45', '5g', 'one', 'best', 'mobile', 'rs', '10000', 'budget', 'phone', 'specs', 'optimization', 'good', 'highly', 'recommend', 'mobile', 'phone', '10k', 'budget']","{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.9306}",0.9306,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Don t think to much on this price best phone good specs ,5,"['think', 'much', 'price', 'best', 'phone', 'good', 'specs']","{'neg': 0.0, 'neu': 0.559, 'pos': 0.441, 'compound': 0.7964}",0.7964,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Overall a good phone in this price range,5,"['overall', 'good', 'phone', 'price', 'range']","{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",0.4404,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Camera is Decent  Perfect size phone Charging speed slow Display is okay Under 10k price best phone i this Allrounder phone,4,"['camera', 'decent', 'perfect', 'size', 'phone', 'charging', 'speed', 'slow', 'display', 'okay', '10k', 'price', 'best', 'phone', 'allrounder', 'phone']","{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.8689}",0.8689,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Works well and feels light so easy to use Good phone  For a few days the camera app were very laggy but now it has resolved overall is ok if bought for 10k ,5,"['works', 'well', 'feels', 'light', 'easy', 'use', 'good', 'phone', 'days', 'camera', 'app', 'laggy', 'resolved', 'overall', 'ok', 'bought', '10k']","{'neg': 0.0, 'neu': 0.716, 'pos': 0.284, 'compound': 0.8281}",0.8281,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good on this price rage And camera was awesome,5,"['good', 'price', 'rage', 'camera', 'awesome']","{'neg': 0.217, 'neu': 0.361, 'pos': 0.422, 'compound': 0.5267}",0.5267,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Best Phone For 10k  Good Camera Good Display Good Looking Good Performance Considering the price it was the Best,5,"['best', 'phone', '10k', 'good', 'camera', 'good', 'display', 'good', 'looking', 'good', 'performance', 'considering', 'price', 'best']","{'neg': 0.0, 'neu': 0.394, 'pos': 0.606, 'compound': 0.9638}",0.9638,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good mobile for basic handling  good battery backup and display also good Nice sound also Overall worth for money ,4,"['good', 'mobile', 'basic', 'handling', 'good', 'battery', 'backup', 'display', 'also', 'good', 'nice', 'sound', 'also', 'overall', 'worth', 'money']","{'neg': 0.0, 'neu': 0.511, 'pos': 0.489, 'compound': 0.9081}",0.9081,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Best in price range,5,"['best', 'price', 'range']","{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,My first phone 5g,5,"['first', 'phone', '5g']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Camera very nice battery power miner problem performance miner issue but mobile ver,4,"['camera', 'nice', 'battery', 'power', 'miner', 'problem', 'performance', 'miner', 'issue', 'mobile', 'ver']","{'neg': 0.124, 'neu': 0.738, 'pos': 0.137, 'compound': 0.0507}",0.0507,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Don t buy Battery Preformation is not good ,3,"['buy', 'battery', 'preformation', 'good']","{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.3412}",-0.3412,Negative
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Impressive ,5,['impressive'],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5106}",0.5106,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Very good,4,['good'],"{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.4927}",0.4927,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Nice poudct thank you filpkart,5,"['nice', 'poudct', 'thank', 'filpkart']","{'neg': 0.0, 'neu': 0.361, 'pos': 0.639, 'compound': 0.6486}",0.6486,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Osm product,5,"['osm', 'product']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Hi All Mobile is value for money But NFC is not there though it is mentioned available in specifications Flipkart should change its NFC specification from Yes to No ,3,"['hi', 'mobile', 'value', 'money', 'nfc', 'though', 'mentioned', 'available', 'specifications', 'flipkart', 'change', 'nfc', 'specification', 'yes']","{'neg': 0.34, 'neu': 0.541, 'pos': 0.118, 'compound': -0.9161}",-0.9161,Negative
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good 5G mobile under 11k,5,"['good', '5g', 'mobile', '11k']","{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Value for money in this price Battery 8 10 Camera 7 10 Build quality 9 10 Performance 7 10 This is the best all rounder phone under 10000,5,"['value', 'money', 'price', 'battery', '8', '10', 'camera', '7', '10', 'build', 'quality', '9', '10', 'performance', '7', '10', 'best', 'rounder', 'phone', '10000']","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.765}",0.765,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good mobile under 10k I didn t expect this much quality on display and the build The performance is good on this segment Lag free mobile with clean UI experience ,5,"['good', 'mobile', '10k', 'expect', 'much', 'quality', 'display', 'build', 'performance', 'good', 'segment', 'lag', 'free', 'mobile', 'clean', 'ui', 'experience']","{'neg': 0.065, 'neu': 0.618, 'pos': 0.317, 'compound': 0.8555}",0.8555,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Cemera and display,5,"['cemera', 'display']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Good phone Es price per best quality product ha Camera quality is best,3,"['good', 'phone', 'es', 'price', 'per', 'best', 'quality', 'product', 'ha', 'camera', 'quality', 'best']","{'neg': 0.0, 'neu': 0.396, 'pos': 0.604, 'compound': 0.9287}",0.9287,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Work smoothly 120hz refresh rate super and camera ultimate battery backup also good totally super,5,"['work', 'smoothly', '120hz', 'refresh', 'rate', 'super', 'camera', 'ultimate', 'battery', 'backup', 'also', 'good', 'totally', 'super']","{'neg': 0.0, 'neu': 0.529, 'pos': 0.471, 'compound': 0.8934}",0.8934,Positive
Motorola g45 5G,MOBH3YKQ5VYSGB5E,Mobile is good and processor is also very fast but battery drain very fast which disappointed me it last only 5 hrs but is is fully new mobile  But over all it is best budget mobile ,4,"['mobile', 'good', 'processor', 'also', 'fast', 'battery', 'drain', 'fast', 'disappointed', 'last', '5', 'hrs', 'fully', 'new', 'mobile', 'best', 'budget', 'mobile']","{'neg': 0.103, 'neu': 0.722, 'pos': 0.175, 'compound': 0.4947}",0.4947,Positive
